etiqueta,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037486,-0.057032,-0.012096,-0.057842,-0.11979,-0.02022,-0.07207,-0.166355,-0.028445,-0.079663,-0.204338,-0.039764,-0.031993,-0.191709,-0.027568,-0.052623,-0.251954,-0.048153,-0.060885,-0.300709,-0.063457,-0.067892,-0.343338,-0.075497,-0.008384,-0.168188,-0.033115,-0.085601,-0.174529,-0.056541,-0.131416,-0.170111,-0.065461,-0.166931,-0.17009,-0.069273,0.001825,-0.125006,-0.038896,-0.082057,-0.096825,-0.058235,-0.082371,-0.067281,-0.052315,-0.068381,-0.058185,-0.045451,0.002833,-0.074129,-0.046255,-0.06944,-0.053483,-0.063188,-0.071489,-0.033331,-0.056579,-0.056463,-0.026075,-0.047173
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051358,-0.077737,-0.001553,-0.076568,-0.159783,-0.007825,-0.094718,-0.226778,-0.017361,-0.104325,-0.286626,-0.030319,-0.043732,-0.231707,-0.015133,-0.069865,-0.31197,-0.032019,-0.077411,-0.362016,-0.043429,-0.083414,-0.40918,-0.052574,-0.03626,-0.210558,-0.024855,-0.126034,-0.247469,-0.04488,-0.178573,-0.263962,-0.052108,-0.219201,-0.28314,-0.0569,-0.042256,-0.171946,-0.034361,-0.135046,-0.165443,-0.050154,-0.129615,-0.122764,-0.044777,-0.110229,-0.102169,-0.04017,-0.054838,-0.126602,-0.044694,-0.132533,-0.117765,-0.056785,-0.132044,-0.090147,-0.051957,-0.115334,-0.077617,-0.046162
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042521,-0.093153,0.00182,-0.065046,-0.182946,-0.006924,-0.087018,-0.259395,-0.020423,-0.100691,-0.324759,-0.038325,-0.032164,-0.256134,-0.01239,-0.056376,-0.343603,-0.028819,-0.062814,-0.39677,-0.039954,-0.067852,-0.448232,-0.049169,-0.025883,-0.237215,-0.025579,-0.127571,-0.280679,-0.04262,-0.182682,-0.299767,-0.048726,-0.224875,-0.326566,-0.053531,-0.035347,-0.198046,-0.038225,-0.136516,-0.193586,-0.051926,-0.13146,-0.143226,-0.046616,-0.110318,-0.122001,-0.043236,-0.051282,-0.152881,-0.051383,-0.135306,-0.145178,-0.062736,-0.132298,-0.111402,-0.056661,-0.11237,-0.095636,-0.050237
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052221,-0.117009,-0.0019,-0.064554,-0.216848,-0.0062,-0.065031,-0.294499,-0.017008,-0.064256,-0.359847,-0.030262,-0.00541,-0.295108,-0.002266,-0.017841,-0.388986,-0.020333,-0.019974,-0.443243,-0.033143,-0.022645,-0.492548,-0.043042,0.01569,-0.276585,-0.017918,-0.068299,-0.321331,-0.044066,-0.126445,-0.343557,-0.05658,-0.170316,-0.36354,-0.06147,0.019769,-0.234652,-0.034999,-0.082419,-0.222313,-0.059929,-0.092354,-0.167688,-0.061754,-0.081156,-0.133538,-0.059052,0.011611,-0.183918,-0.053451,-0.07585,-0.168716,-0.071641,-0.084184,-0.129775,-0.070044,-0.071036,-0.101472,-0.06458
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051719,-0.11938,-0.008156,-0.059223,-0.224212,-0.014348,-0.049023,-0.296925,-0.025893,-0.038596,-0.355262,-0.038741,0.004428,-0.301835,-0.007125,-0.010396,-0.398034,-0.029171,-0.014183,-0.454778,-0.046444,-0.016025,-0.508537,-0.059016,0.035995,-0.282335,-0.020875,-0.04045,-0.322786,-0.052004,-0.092014,-0.350102,-0.068874,-0.130969,-0.375393,-0.075913,0.050113,-0.239766,-0.036687,-0.050601,-0.232589,-0.06629,-0.070133,-0.175298,-0.068492,-0.06824,-0.132746,-0.06458,0.051018,-0.189454,-0.054854,-0.035973,-0.183881,-0.075798,-0.055163,-0.142041,-0.073973,-0.052226,-0.105071,-0.067623
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048586,-0.094085,-0.017124,-0.06292,-0.183637,-0.027966,-0.053396,-0.242855,-0.042308,-0.041043,-0.290601,-0.055821,-0.002095,-0.28542,-0.01717,-0.010067,-0.390152,-0.044836,-0.01167,-0.453429,-0.063827,-0.012536,-0.508357,-0.076086,0.035877,-0.269655,-0.026215,-0.022902,-0.309015,-0.065129,-0.067135,-0.340011,-0.083154,-0.101938,-0.367425,-0.088357,0.061234,-0.230446,-0.038026,-0.025148,-0.216873,-0.075643,-0.050622,-0.159175,-0.075701,-0.059006,-0.113597,-0.066133,0.073152,-0.179072,-0.052931,-0.002417,-0.168095,-0.078019,-0.028069,-0.129414,-0.074993,-0.034699,-0.094606,-0.065178
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0647,-0.083948,-0.0088,-0.084508,-0.169737,-0.015294,-0.090188,-0.236764,-0.023741,-0.095384,-0.292338,-0.03549,-0.048348,-0.241673,-0.022291,-0.066221,-0.320171,-0.041799,-0.068457,-0.374081,-0.056429,-0.071536,-0.423422,-0.068867,-0.025647,-0.217361,-0.031246,-0.115107,-0.236994,-0.053891,-0.16946,-0.24411,-0.061791,-0.212018,-0.257166,-0.066236,-0.019729,-0.170037,-0.040929,-0.116739,-0.152182,-0.05874,-0.115122,-0.116441,-0.052318,-0.097165,-0.104212,-0.046929,-0.023594,-0.114476,-0.052485,-0.109438,-0.097177,-0.067744,-0.112858,-0.077586,-0.062637,-0.095712,-0.073576,-0.055967
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071395,-0.086759,-0.009785,-0.086422,-0.175371,-0.015696,-0.09,-0.246694,-0.024147,-0.0958,-0.313692,-0.03563,-0.037054,-0.254429,-0.017954,-0.059717,-0.341976,-0.037037,-0.064953,-0.394753,-0.05009,-0.069738,-0.446535,-0.060761,-0.017352,-0.233973,-0.027006,-0.107236,-0.272312,-0.054263,-0.163157,-0.289467,-0.065623,-0.205608,-0.312547,-0.071397,-0.014921,-0.19315,-0.03716,-0.113596,-0.179381,-0.062455,-0.115053,-0.127296,-0.060175,-0.099362,-0.101494,-0.055184,-0.022407,-0.145881,-0.048986,-0.1065,-0.12887,-0.067151,-0.109301,-0.09457,-0.063724,-0.092371,-0.077871,-0.057846
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065606,-0.107391,-0.004687,-0.080242,-0.208595,-0.009747,-0.08099,-0.288961,-0.020243,-0.085731,-0.36144,-0.032884,-0.028481,-0.292001,-0.003091,-0.05281,-0.391616,-0.021314,-0.061465,-0.445342,-0.03324,-0.069753,-0.496353,-0.04229,-0.008116,-0.273614,-0.017048,-0.094775,-0.325747,-0.046566,-0.154357,-0.339061,-0.059431,-0.200516,-0.354005,-0.063608,-0.003878,-0.23492,-0.032762,-0.105385,-0.223956,-0.060721,-0.108987,-0.160892,-0.062237,-0.09231,-0.126992,-0.058269,-0.009111,-0.188066,-0.049801,-0.095862,-0.174546,-0.068943,-0.098457,-0.129808,-0.067366,-0.079736,-0.103773,-0.062141
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079044,-0.112063,-0.003349,-0.091879,-0.216031,-0.007678,-0.091439,-0.298234,-0.017454,-0.097071,-0.375858,-0.030186,-0.032616,-0.30027,-0.006575,-0.054742,-0.403749,-0.023827,-0.061239,-0.460958,-0.035304,-0.065941,-0.518461,-0.045299,-0.013327,-0.278116,-0.021163,-0.107746,-0.328264,-0.049733,-0.173101,-0.349424,-0.062462,-0.22093,-0.377437,-0.068847,-0.012133,-0.233838,-0.036851,-0.124963,-0.228289,-0.063172,-0.126484,-0.162772,-0.062414,-0.10468,-0.129643,-0.058812,-0.021453,-0.183112,-0.053817,-0.117972,-0.169899,-0.070534,-0.117194,-0.125326,-0.066977,-0.091967,-0.1012,-0.061822
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062471,-0.095237,-0.003887,-0.085958,-0.194859,-0.014765,-0.103833,-0.282777,-0.029667,-0.11314,-0.361115,-0.049661,-0.040084,-0.282301,-0.021888,-0.068567,-0.384473,-0.042338,-0.074646,-0.446078,-0.055725,-0.078483,-0.506229,-0.066696,-0.029184,-0.263252,-0.033544,-0.139851,-0.311253,-0.054577,-0.202099,-0.331898,-0.060565,-0.249575,-0.358277,-0.064651,-0.037818,-0.221022,-0.045155,-0.152287,-0.207239,-0.061056,-0.148567,-0.149381,-0.055537,-0.125805,-0.121585,-0.052079,-0.055408,-0.170804,-0.058152,-0.152264,-0.14322,-0.074261,-0.15133,-0.103096,-0.071924,-0.129195,-0.084949,-0.067507
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091521,-0.103569,-0.011046,-0.117151,-0.216417,-0.02139,-0.127235,-0.309918,-0.034701,-0.138755,-0.393869,-0.052738,-0.060347,-0.307022,-0.030112,-0.087784,-0.423934,-0.053967,-0.09443,-0.493299,-0.069102,-0.102376,-0.55945,-0.081675,-0.038385,-0.282452,-0.040627,-0.1555,-0.330517,-0.072004,-0.226313,-0.351498,-0.084013,-0.280907,-0.38176,-0.091392,-0.038918,-0.230406,-0.051411,-0.166245,-0.212126,-0.078133,-0.163244,-0.15485,-0.0736,-0.138737,-0.132269,-0.068395,-0.051917,-0.172251,-0.063968,-0.157392,-0.148903,-0.083666,-0.157342,-0.112618,-0.07878,-0.133148,-0.099931,-0.072121
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054685,-0.130161,-0.019304,-0.06995,-0.251725,-0.031021,-0.072163,-0.350936,-0.044807,-0.069134,-0.439366,-0.060621,0.001469,-0.351471,-0.032804,-0.025021,-0.474444,-0.061069,-0.03277,-0.546988,-0.0802,-0.039374,-0.613644,-0.094858,0.031305,-0.322221,-0.04388,-0.085064,-0.3722,-0.081736,-0.159794,-0.391925,-0.095192,-0.216746,-0.411384,-0.099357,0.036004,-0.263919,-0.057085,-0.096748,-0.24883,-0.090885,-0.114752,-0.184959,-0.08627,-0.103564,-0.151494,-0.077906,0.027465,-0.196558,-0.0734,-0.086411,-0.180493,-0.100107,-0.099804,-0.137805,-0.095662,-0.082944,-0.112391,-0.086182
Q,0.0,0.0,0.0,0.064589,0.034294,-0.03419,0.110325,0.086063,-0.070004,0.116839,0.15144,-0.10109,0.080755,0.19256,-0.132828,0.019246,0.017714,-0.098298,0.01291,0.131234,-0.130825,0.027933,0.174711,-0.146138,0.029467,0.207325,-0.15298,-0.037953,0.018922,-0.099203,-0.027345,0.162897,-0.114843,-0.004754,0.171138,-0.097852,0.007886,0.155863,-0.088487,-0.076773,0.035204,-0.099877,-0.059304,0.17716,-0.107423,-0.035174,0.176864,-0.070474,-0.027564,0.160816,-0.045517,-0.104062,0.059255,-0.106859,-0.093702,0.182047,-0.107849,-0.070574,0.19146,-0.081531,-0.06502,0.181026,-0.06203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.072769,0.018045,-0.029768,0.130447,0.068956,-0.062836,0.148122,0.135741,-0.092377,0.120983,0.17898,-0.120168,0.069488,-0.001844,-0.085645,0.103285,0.134143,-0.114531,0.10341,0.146458,-0.127065,0.092443,0.130436,-0.136033,0.012077,0.012988,-0.091069,0.047639,0.184986,-0.113323,0.042443,0.152526,-0.105953,0.035154,0.100317,-0.107132,-0.029922,0.036382,-0.096438,0.011539,0.193774,-0.10847,0.013933,0.150559,-0.08661,0.009637,0.100549,-0.077349,-0.061422,0.058982,-0.10682,-0.026965,0.177147,-0.111978,-0.019329,0.146106,-0.096562,-0.023377,0.101683,-0.089904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.075214,0.034308,-0.025856,0.131065,0.117799,-0.055096,0.147903,0.190562,-0.079333,0.135268,0.201386,-0.100094,0.103327,0.028351,-0.094035,0.11181,0.165907,-0.12494,0.100996,0.155217,-0.132839,0.097182,0.116955,-0.136339,0.043216,0.028024,-0.098047,0.055037,0.185907,-0.12214,0.051973,0.155272,-0.111974,0.052182,0.107769,-0.110117,-0.004894,0.043584,-0.100891,0.012301,0.190848,-0.113763,0.010471,0.156647,-0.091648,0.00883,0.112643,-0.08205,-0.042244,0.063575,-0.106913,-0.024585,0.182278,-0.105575,-0.024122,0.158066,-0.0875,-0.027615,0.114095,-0.08057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.053559,0.025136,-0.03238,0.102206,0.089068,-0.062464,0.125552,0.153238,-0.083534,0.094254,0.192439,-0.103603,0.029723,0.021439,-0.099539,0.025484,0.09881,-0.129275,0.038693,0.146635,-0.13555,0.049224,0.177418,-0.137278,-0.023495,0.027671,-0.093501,0.001501,0.177248,-0.124737,0.021296,0.158784,-0.117106,0.022013,0.114735,-0.107607,-0.06443,0.044409,-0.084882,-0.030714,0.183352,-0.113259,-0.0103,0.153852,-0.093641,-0.010484,0.110917,-0.074855,-0.089138,0.065692,-0.076686,-0.061604,0.17531,-0.093993,-0.044754,0.151708,-0.079564,-0.04442,0.112257,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.055128,0.032826,-0.030727,0.103177,0.109362,-0.054954,0.124359,0.183842,-0.070811,0.10156,0.230476,-0.083819,0.035735,0.079521,-0.08541,0.031506,0.174953,-0.11222,0.046942,0.226798,-0.116159,0.060285,0.253028,-0.114734,-0.017973,0.094261,-0.077488,-0.000348,0.237158,-0.103469,0.030287,0.245101,-0.096541,0.043408,0.217101,-0.087402,-0.058592,0.112143,-0.068143,-0.037786,0.251238,-0.090984,-0.001726,0.254046,-0.077725,0.014169,0.226403,-0.06307,-0.084265,0.129298,-0.059658,-0.068802,0.241805,-0.073795,-0.03746,0.252565,-0.065509,-0.018951,0.232823,-0.056278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.061804,0.034003,-0.026419,0.117413,0.109157,-0.048322,0.143691,0.182653,-0.062373,0.11312,0.230981,-0.073669,0.056812,0.066685,-0.074735,0.053198,0.162501,-0.098945,0.070008,0.202425,-0.101573,0.080972,0.22183,-0.100375,0.003875,0.072523,-0.071221,0.02643,0.221254,-0.101693,0.045177,0.200759,-0.096384,0.045599,0.154301,-0.085095,-0.040252,0.086861,-0.065556,-0.011572,0.217287,-0.090757,0.006125,0.190387,-0.073454,0.00581,0.149454,-0.054215,-0.073148,0.10051,-0.060484,-0.04761,0.200442,-0.072318,-0.034316,0.17784,-0.058285,-0.038001,0.143424,-0.045306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.057914,0.031444,-0.038823,0.097189,0.083993,-0.081036,0.095929,0.148408,-0.116586,0.054667,0.17927,-0.15179,0.013176,0.000261,-0.12212,0.009796,0.14974,-0.151293,0.019467,0.160965,-0.154256,0.021282,0.139752,-0.154199,-0.049511,-0.001442,-0.121146,-0.043514,0.163711,-0.138468,-0.031002,0.155182,-0.114154,-0.023492,0.120447,-0.101696,-0.08998,0.015302,-0.118609,-0.077853,0.17184,-0.126042,-0.060891,0.160173,-0.087373,-0.056468,0.127171,-0.064603,-0.117334,0.038569,-0.121916,-0.111088,0.165504,-0.125461,-0.094211,0.173261,-0.103005,-0.08858,0.154559,-0.088806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.054561,0.033772,-0.032737,0.10486,0.1096,-0.058555,0.127505,0.181629,-0.074696,0.094967,0.2239,-0.088206,0.021869,0.050921,-0.089386,0.021866,0.149173,-0.113987,0.041661,0.184702,-0.115229,0.05307,0.202665,-0.11335,-0.027965,0.05618,-0.081533,0.001617,0.208047,-0.112591,0.023851,0.183968,-0.105105,0.02313,0.139859,-0.093914,-0.064741,0.070688,-0.071629,-0.031239,0.212946,-0.099351,-0.007731,0.181401,-0.080685,-0.007209,0.138839,-0.061168,-0.086483,0.088444,-0.062234,-0.055962,0.193497,-0.077732,-0.036476,0.16983,-0.064743,-0.036694,0.13201,-0.052733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.063068,0.032328,-0.021562,0.126052,0.123583,-0.042806,0.153247,0.203513,-0.057361,0.122138,0.230846,-0.068873,0.065721,0.089181,-0.079021,0.07617,0.21262,-0.104855,0.099347,0.238293,-0.10698,0.113205,0.228009,-0.103898,0.009733,0.093986,-0.076309,0.043867,0.230949,-0.102089,0.063689,0.207849,-0.094033,0.061678,0.157096,-0.08432,-0.036181,0.104376,-0.071453,0.00233,0.232794,-0.091741,0.017769,0.204886,-0.075136,0.014123,0.160321,-0.06018,-0.068891,0.117728,-0.066758,-0.033691,0.212291,-0.078628,-0.022498,0.189601,-0.068488,-0.029826,0.154295,-0.059766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
